SKU,Item Class Cd,Item Class Sect Cd,Vendor Nbr,Lead Days,LEAD 1,LEAD 2,Active Vendor,Item Desc,Active Cd,SKU_Supplier,DOP
2890001,28,90,525515,1,3,2,A,TRIM/FINISH PREM. V.GOLD,Y,2890001_525515,12/12/2012
2890002,28,90,525505,7,1,8,A,"CORNER/OUT. 3""X10' PREM.V.GOLD",Y,2890002_525505,3/19/2012
2890002,28,90,525510,8,3,30,A,"CORNER/OUT. 3""X10' PREM.V.GOLD",Y,2890002_525510,3/3/2013
2890002,28,90,525515,1,3,2,A,"CORNER/OUT. 3""X10' PREM.V.GOLD",Y,2890002_525515,12/12/2012
2890003,28,90,525505,7,1,8,A,"CHANNEL/J 5/8"" PREM.V.GOLD G",Y,2890003_525505,3/19/2012
2890003,28,90,525510,8,3,30,A,"CHANNEL/J 5/8"" PREM.V.GOLD G",Y,2890003_525510,3/19/2012
2890003,28,90,525515,1,3,2,A,"CHANNEL/J 5/8"" PREM.V.GOLD G",Y,2890003_525515,3/3/2013
2890004,28,90,525505,7,1,8,A,CORNER/INSIDE 10' PREM.V.GOLD,Y,2890004_525505,12/12/2012
2890004,28,90,525510,8,3,30,A,CORNER/INSIDE 10' PREM.V.GOLD,Y,2890004_525510,3/19/2012
2890004,28,90,525515,1,3,2,A,CORNER/INSIDE 10' PREM.V.GOLD,Y,2890004_525515,3/3/2013
2890010,28,40,922950,14,7,4,A,"3/4X8"" PINE CLAPBOARD SIDING",Y,2890010_922950,12/12/2012
2890900C,28,90,525505,7,1,8,A,CABOT COVE D4.5 FRST WHT CONSI,Y,2890900C_525505,3/19/2012
2890901,28,10,525505,7,1,8,A,*+SIDING/CABOT D4.5D/L-FR.WHT,Y,2890901_525505,3/3/2013
2890901,28,10,525510,8,3,30,A,*+SIDING/CABOT D4.5D/L-FR.WHT,Y,2890901_525510,12/12/2012
2890901,28,10,525515,1,3,2,A,*+SIDING/CABOT D4.5D/L-FR.WHT,Y,2890901_525515,3/19/2012
2890905C,28,90,525505,7,1,8,A,CABOT HOR. D4.5 FROST WHT CONS,Y,2890905C_525505,3/3/2013
2892000,28,92,281525,14,11,13,A,DRYSNAP 12' STARTER CHANNEL WH,Y,2892000_281525,12/12/2012
2892001,28,92,281525,14,11,13,A,DRYSNAP 16' STARTER CHANNEL WH,Y,2892001_281525,3/19/2012
2892002,28,92,281525,14,11,13,A,DRYSNAP 12' PANNEL/CHANNEL WH,Y,2892002_281525,3/3/2013
2892003,28,92,281525,14,11,13,A,DRYSNAP 16' PANNEL/CHANNEL WH,Y,2892003_281525,12/12/2012
2892004,28,92,281525,14,11,13,A,DRYSNAP 12' TRIM CAP WHITE,Y,2892004_281525,3/19/2012
2892005,28,92,281525,14,11,13,A,DRYSNAP JOIST BRACKET 36/PK,Y,2892005_281525,3/3/2013
2892006,28,92,281525,14,11,13,A,DRYSNAP PITCH SPACER (32/BAG),Y,2892006_281525,12/12/2012
2892007,28,92,281525,14,11,13,A,"2 1/2"" SS DRYSNAP SCREW (50/PK",Y,2892007_281525,3/19/2012
2892008,28,92,281525,14,11,13,A,"3"" DRYSNAP SCREWS (50/PK)",Y,2892008_281525,3/19/2012
2892009,28,92,281525,14,11,13,A,"DRYSNAP ZIP SCREW #8X1/2""",Y,2892009_281525,3/3/2013
2893000,28,93,281525,14,11,13,A,#4' PLASTIC GUTTER COVER/WHITE,Y,2893000_281525,12/12/2012
2893000,28,93,998946,0,0,0,A,#4' PLASTIC GUTTER COVER/WHITE,Y,2893000_998946,3/19/2012
2893005,28,93,281525,14,11,13,A,"2""X3"" A TO B ELBOW VINYL WHITE",Y,2893005_281525,3/3/2013
2893018,28,93,10007,0,0,0,A,"#ALUM GUTTER ""K"" HI-TEN 10' WH",Y,2893018_10007,12/12/2012
2893018,28,93,281525,14,11,13,A,"#ALUM GUTTER ""K"" HI-TEN 10' WH",Y,2893018_281525,3/19/2012
2893018,28,93,998946,0,0,0,A,"#ALUM GUTTER ""K"" HI-TEN 10' WH",Y,2893018_998946,3/3/2013
2893019,28,93,10007,0,0,0,A,#ALUM DOWNSPT 2X3 WH 10',Y,2893019_10007,12/12/2012
2893019,28,93,281525,14,11,13,A,#ALUM DOWNSPT 2X3 WH 10',Y,2893019_281525,3/19/2012
2893019,28,93,998946,0,0,0,A,#ALUM DOWNSPT 2X3 WH 10',Y,2893019_998946,3/3/2013
2893020,28,93,10007,0,0,0,A,"#5"" INSIDE MITRE ALUM - WH",Y,2893020_10007,12/12/2012
2893020,28,93,281525,14,11,13,A,"#5"" INSIDE MITRE ALUM - WH",Y,2893020_281525,3/19/2012
2893020,28,93,998946,0,0,0,A,"#5"" INSIDE MITRE ALUM - WH",Y,2893020_998946,3/3/2013
2893021,28,93,10007,0,0,0,A,"#5"" OUTSIDE MITRE ALUM -WH",Y,2893021_10007,12/12/2012
2893021,28,93,281525,14,11,13,A,"#5"" OUTSIDE MITRE ALUM -WH",Y,2893021_281525,3/19/2012
2893021,28,93,998946,0,0,0,A,"#5"" OUTSIDE MITRE ALUM -WH",Y,2893021_998946,3/3/2013
2893022,28,93,10007,0,0,0,A,"#5"" LEFT END CAP ALUM WH",Y,2893022_10007,12/12/2012
2893022,28,93,281525,14,11,13,A,"#5"" LEFT END CAP ALUM WH",Y,2893022_281525,3/19/2012
2893022,28,93,998946,0,0,0,A,"#5"" LEFT END CAP ALUM WH",Y,2893022_998946,3/19/2012
2893023,28,93,10007,0,0,0,A,"#5"" RIGHT END CAP ALUM WH",Y,2893023_10007,3/3/2013
2893023,28,93,281525,14,11,13,A,"#5"" RIGHT END CAP ALUM WH",Y,2893023_281525,12/12/2012
2893023,28,93,998946,0,0,0,A,"#5"" RIGHT END CAP ALUM WH",Y,2893023_998946,3/19/2012
2893024,28,93,10007,0,0,0,A,"#5""SEAMER (2)SEAMRMATE INCL WH",Y,2893024_10007,3/3/2013
2893024,28,93,281525,14,11,13,A,"#5""SEAMER (2)SEAMRMATE INCL WH",Y,2893024_281525,12/12/2012
2893024,28,93,998946,0,0,0,A,"#5""SEAMER (2)SEAMRMATE INCL WH",Y,2893024_998946,3/19/2012
2893025,28,93,10007,0,0,0,A,"#5"" END WITH DROP ALUM WH",Y,2893025_10007,3/3/2013
2893025,28,93,281525,14,11,13,A,"#5"" END WITH DROP ALUM WH",Y,2893025_281525,12/12/2012
2893025,28,93,998946,0,0,0,A,"#5"" END WITH DROP ALUM WH",Y,2893025_998946,3/19/2012
2893026,28,93,281525,14,11,13,A,#ALUM DOWNSPT BAND WH,Y,2893026_281525,3/3/2013
2893026,28,93,998946,0,0,0,A,#ALUM DOWNSPT BAND WH,Y,2893026_998946,12/12/2012
2893027,28,93,10007,0,0,0,A,#2X3 ELBOW ALUM WH,Y,2893027_10007,3/19/2012
2893027,28,93,281525,14,11,13,A,#2X3 ELBOW ALUM WH,Y,2893027_281525,3/3/2013
2893027,28,93,998946,0,0,0,A,#2X3 ELBOW ALUM WH,Y,2893027_998946,12/12/2012
2893028,28,93,281525,14,11,13,A,#2X3 B ELBOW ALUM WH,Y,2893028_281525,3/19/2012
2893028,28,93,998946,0,0,0,A,#2X3 B ELBOW ALUM WH,Y,2893028_998946,3/3/2013
2893029,28,93,281525,14,11,13,A,"#DOWNSPOUT EXTNSION 15""ALUM/WH",Y,2893029_281525,12/12/2012
2893029,28,93,998946,0,0,0,A,"#DOWNSPOUT EXTNSION 15""ALUM/WH",Y,2893029_998946,3/19/2012
2893030,28,93,10007,0,0,0,A,"#5""HIDDEN HANGER W/SCREW ALUM",Y,2893030_10007,3/19/2012
2893030,28,93,281525,14,11,13,A,"#5""HIDDEN HANGER W/SCREW ALUM",Y,2893030_281525,3/3/2013
2893030,28,93,998946,0,0,0,A,"#5""HIDDEN HANGER W/SCREW ALUM",Y,2893030_998946,12/12/2012
2893031,28,93,281525,14,11,13,A,"5"" FASCIA BRACKET ALUM 4PK",Y,2893031_281525,3/19/2012
2893032,28,93,10007,0,0,0,A,"#7"" SPIKE & 5"" FERRULES WH",Y,2893032_10007,3/3/2013
2893032,28,93,281525,14,11,13,A,"#7"" SPIKE & 5"" FERRULES WH",Y,2893032_281525,12/12/2012
2893032,28,93,998946,0,0,0,A,"#7"" SPIKE & 5"" FERRULES WH",Y,2893032_998946,3/19/2012
2893033,28,93,10007,0,0,0,A,"#7"" SCREW & FERRULE WH W/BIT",Y,2893033_10007,3/3/2013
2893033,28,93,281525,14,11,13,A,"#7"" SCREW & FERRULE WH W/BIT",Y,2893033_281525,12/12/2012
2893033,28,93,998946,0,0,0,A,"#7"" SCREW & FERRULE WH W/BIT",Y,2893033_998946,3/19/2012
2893034,28,93,281525,14,11,13,A,#GUTTER SCOOP,Y,2893034_281525,3/3/2013
2893034,28,93,998946,0,0,0,A,#GUTTER SCOOP,Y,2893034_998946,12/12/2012
2893035,28,93,281525,14,11,13,A,#FLEX-A-SPOUT - STONE,Y,2893035_281525,3/19/2012
2893035,28,93,998946,0,0,0,A,#FLEX-A-SPOUT - STONE,Y,2893035_998946,3/3/2013
2893036,28,93,281525,14,11,13,A,RTMINI CLEAR SNOW GUARDS,Y,2893036_281525,12/12/2012
2893037,28,93,281525,14,11,13,A,MODIFIED #100 SNOW GUARD - SS,Y,2893037_281525,3/19/2012
2893038,28,93,281525,14,11,13,A,#SNAP-IN GUTTER FILTER -WHITE,Y,2893038_281525,3/3/2013
2893039,28,93,281525,14,11,13,A,#DIAMOND GUTTER SHIELD,Y,2893039_281525,12/12/2012
2893040,28,93,281525,14,11,13,A,#EXTEND SPOUT LOWPRO DRAIN SYS,Y,2893040_281525,3/19/2012
2893041,28,93,281525,14,11,13,A,EXTENDER ACCESSORY FOR EXTENDA,Y,2893041_281525,3/19/2012
2893042,28,93,281525,14,11,13,A,RAINWATER COLANDER KIT 2X3 WHI,Y,2893042_281525,3/3/2013
2893043,28,93,281525,14,11,13,A,#FLEX ELBOW/WHITE 2X3,Y,2893043_281525,12/12/2012
2894011,28,94,89325,14,17,17,A,"TRIM/BRD-BATTEN C-COD 1""X6"" WH",Y,2894011_89325,3/19/2012
2894012,28,94,89325,14,17,17,A,"TRIM/BRD-BATTEN C-COD 1""X8"" WH",Y,2894012_89325,3/3/2013
2894013,28,94,89325,14,17,17,A,"TRIM/BRD-BATTEN C-COD 1""X10"" W",Y,2894013_89325,12/12/2012
2894014,28,94,89325,14,17,17,A,WNDW SIL CAPE CODE 1-1/4X2-1/2,Y,2894014_89325,3/19/2012
2894015,28,94,89325,14,17,17,A,"MOULDING/CROWN 1""X4"" CAPE COD",Y,2894015_89325,3/3/2013
2894016,28,94,89325,14,17,17,A,"CORNER/QUICK 6""X10' WHITE",Y,2894016_89325,12/12/2012
2894017,28,94,89325,14,17,17,A,"CORNER/QUICK 6""X16' WHITE",Y,2894017_89325,3/19/2012
2894018,28,94,51526,2,8,4,A,STARTER TRIM/MAIBEC 10',Y,2894018_51526,3/3/2013
2894100,28,94,89325,14,17,17,A,OSCP/CAPECOD 4-1/4 WH  1 OF 2,Y,2894100_89325,12/12/2012
2894100,28,94,922950,14,7,4,A,OSCP/CAPECOD 4-1/4 WH  1 OF 2,Y,2894100_922950,3/19/2012
2894101,28,94,89325,14,17,17,A,OSCP/CAPECOD 5 -1/2 WH 2 OF 2,Y,2894101_89325,3/3/2013
2894101,28,94,922950,14,7,4,A,OSCP/CAPECOD 5 -1/2 WH 2 OF 2,Y,2894101_922950,12/12/2012
2894102,28,94,89325,14,17,17,A,"OSCP/CAPECOD 3-1/2""X10' WHT",Y,2894102_89325,3/19/2012
2894102,28,94,922950,14,7,4,A,"OSCP/CAPECOD 3-1/2""X10' WHT",Y,2894102_922950,3/3/2013
2894103,28,94,89325,14,17,17,A,"ISCP/CAPECOD 1-3/8""X10'1PC WHT",Y,2894103_89325,12/12/2012
2894103,28,94,922950,14,7,4,A,"ISCP/CAPECOD 1-3/8""X10'1PC WHT",Y,2894103_922950,3/19/2012
2894104,28,94,89325,14,17,17,A,"BOARD/SKIRT C-COD 1-1/4""X7"" WH",Y,2894104_89325,3/19/2012
2894104,28,94,922950,14,7,4,A,"BOARD/SKIRT C-COD 1-1/4""X7"" WH",Y,2894104_922950,3/3/2013
2894105,28,94,89325,14,17,17,A,"CRWN/C-COD WH 1-1/4""X2-1/4""",Y,2894105_89325,12/12/2012
2894105,28,94,922950,14,7,4,A,"CRWN/C-COD WH 1-1/4""X2-1/4""",Y,2894105_922950,3/19/2012
2894106,28,94,89325,14,17,17,A,"TRIM/BRD-BATTEN C-COD 1""X4"" WH",Y,2894106_89325,3/3/2013
2894106,28,94,922950,14,7,4,A,"TRIM/BRD-BATTEN C-COD 1""X4"" WH",Y,2894106_922950,12/12/2012
2894107,28,94,89325,14,17,17,A,"TRIM/BRD-BATTEN C-COD 1""X5"" WH",Y,2894107_89325,3/19/2012
2894107,28,94,922950,14,7,4,A,"TRIM/BRD-BATTEN C-COD 1""X5"" WH",Y,2894107_922950,3/3/2013
2894108,28,94,89325,14,17,17,A,"TRIM/BRD-BATTEN C-COD 2""X4"" WH",Y,2894108_89325,12/12/2012
2894108,28,94,922950,14,7,4,A,"TRIM/BRD-BATTEN C-COD 2""X4"" WH",Y,2894108_922950,3/19/2012
2894109,28,94,89325,14,17,17,A,"TRIM/BRD-BATTEN C-COD 2""X5"" WH",Y,2894109_89325,3/3/2013
2894109,28,94,922950,14,7,4,A,"TRIM/BRD-BATTEN C-COD 2""X5"" WH",Y,2894109_922950,12/12/2012
2894110,28,94,89325,14,17,17,A,"TRIM/BRD-BATTEN C-COD 2""X6"" WH",Y,2894110_89325,3/19/2012
2894110,28,94,922950,14,7,4,A,"TRIM/BRD-BATTEN C-COD 2""X6"" WH",Y,2894110_922950,3/3/2013
2894111,28,94,89325,14,17,17,A,"TRIM/BRD-BATTEN C-COD 2""X8"" WH",Y,2894111_89325,12/12/2012
2894111,28,94,922950,14,7,4,A,"TRIM/BRD-BATTEN C-COD 2""X8"" WH",Y,2894111_922950,3/19/2012
2894112,28,94,89325,14,17,17,A,"TRIM/BRD-BATTEN C-COD 2""X10""WH",Y,2894112_89325,3/3/2013
2894112,28,94,922950,14,7,4,A,"TRIM/BRD-BATTEN C-COD 2""X10""WH",Y,2894112_922950,12/12/2012
2894113,28,94,89325,14,17,17,A,"SIDING/C-COD 6"" COVE CHES BLUE",Y,2894113_89325,3/19/2012
2894113,28,94,922950,14,7,4,A,"SIDING/C-COD 6"" COVE CHES BLUE",Y,2894113_922950,3/19/2012
2894114,28,94,89325,14,17,17,A,"SIDING/C-COD 6"" COVE VIC GREY",Y,2894114_89325,3/3/2013
2894114,28,94,922950,14,7,4,A,"SIDING/C-COD 6"" COVE VIC GREY",Y,2894114_922950,12/12/2012
2894115,28,94,89325,14,17,17,A,"SIDING/C-COD 6"" COVE SANDLWOOD",Y,2894115_89325,3/19/2012
2894115,28,94,922950,14,7,4,A,"SIDING/C-COD 6"" COVE SANDLWOOD",Y,2894115_922950,3/3/2013
2894116,28,94,89325,14,17,17,A,"SIDING/C-COD 6"" COVE GREY",Y,2894116_89325,12/12/2012
2894116,28,94,922950,14,7,4,A,"SIDING/C-COD 6"" COVE GREY",Y,2894116_922950,3/19/2012
2894117,28,94,89325,14,17,17,A,"SIDING/C-COD 6"" COVE TAUPE",Y,2894117_89325,3/3/2013
2894117,28,94,922950,14,7,4,A,"SIDING/C-COD 6"" COVE TAUPE",Y,2894117_922950,12/12/2012
2894120,28,94,89325,14,17,17,A,"SIDING/C-COD 6""COVE DRFTWD GRY",Y,2894120_89325,3/19/2012
2894120,28,94,922950,14,7,4,A,"SIDING/C-COD 6""COVE DRFTWD GRY",Y,2894120_922950,3/3/2013
2894122,28,94,89325,14,17,17,A,"SIDING/C-COD 6""RAB BEV VIC GRY",Y,2894122_89325,12/12/2012
2894122,28,94,922950,14,7,4,A,"SIDING/C-COD 6""RAB BEV VIC GRY",Y,2894122_922950,3/19/2012
2894123,28,94,89325,14,17,17,A,"SIDING/C-COD 6"" RAB BEV SANDWD",Y,2894123_89325,3/3/2013
2894123,28,94,922950,14,7,4,A,"SIDING/C-COD 6"" RAB BEV SANDWD",Y,2894123_922950,12/12/2012
2894124,28,94,89325,14,17,17,A,"SIDING/C-COD 6""RAB BEV GRY",Y,2894124_89325,3/19/2012
2894125,28,94,89325,14,17,17,A,"SIDING/C-COD 6"" RAB BEV TAUPE",Y,2894125_89325,3/3/2013
2894125,28,94,922950,14,7,4,A,"SIDING/C-COD 6"" RAB BEV TAUPE",Y,2894125_922950,12/12/2012
2894126,28,94,89325,14,17,17,A,"SIDING/C-COD 6"" RAB BEV WHT",Y,2894126_89325,3/19/2012
2894126,28,94,922950,14,7,4,A,"SIDING/C-COD 6"" RAB BEV WHT",Y,2894126_922950,3/19/2012
2894127,28,94,89325,14,17,17,A,"SIDING/C-COD6"" RAB BEV ARBORTM",Y,2894127_89325,3/3/2013
2894128,28,94,89325,14,17,17,A,"SIDING/C-COD6"" BEV DRFTWD GREY",Y,2894128_89325,12/12/2012
2894128,28,94,922950,14,7,4,A,"SIDING/C-COD6"" BEV DRFTWD GREY",Y,2894128_922950,3/19/2012
2894129,28,94,89325,14,17,17,A,"NAILS/C-COD 2-1/2"" ALL COL 5LB",Y,2894129_89325,3/3/2013
2894130,28,94,89325,14,17,17,A,"NAILS/C-COD 3 1/4"" ALL COL 5LB",Y,2894130_89325,12/12/2012
2894131,28,94,89325,14,17,17,A,PAINT/C-COD WHITE 1L,Y,2894131_89325,3/19/2012
2894132,28,94,89325,14,17,17,A,PAINT/C-COD WH 4L,Y,2894132_89325,3/3/2013
2894200,28,94,51526,2,8,4,A,SIDING/MAIBEC 1X4 RABB. BEVEL,Y,2894200_51526,12/12/2012
2894205,28,94,51526,2,8,4,A,SIDING/MAIBEC 1X6 RABB. BEVEL,Y,2894205_51526,3/19/2012
2894210,28,94,51526,2,8,4,A,SIDING/MAIBEC 1X8 RABB. BEVEL,Y,2894210_51526,3/3/2013
2894215,28,94,51526,2,8,4,A,SIDING/MAIBEC 1X6 COVE,Y,2894215_51526,12/12/2012
2894220,28,94,51526,2,8,4,A,SIDING/MAIBEC 1X8 COVE,Y,2894220_51526,3/19/2012
2894225,28,94,51526,2,8,4,A,SIDING/MAIBEC 1X4 V-JOINT,Y,2894225_51526,3/3/2013
2894230,28,94,51526,2,8,4,A,SIDING/MAIBEC 1X6 V-JOINT,Y,2894230_51526,12/12/2012
2894235,28,94,51526,2,8,4,A,SIDING/MAIBEC 1X8 V-JOINT,Y,2894235_51526,3/19/2012
2894240,28,94,51526,2,8,4,A,SIDING/MAIBEC 1X6 CHANNEL,Y,2894240_51526,3/3/2013
2894245,28,94,51526,2,8,4,A,SIDING/MAIBEC 1X8 CHANNEL,Y,2894245_51526,12/12/2012
2895004,28,95,275725,14,29,13,A,SIDING/CMNT6.25 V.WHT/SNOW,Y,2895004_275725,3/19/2012
2895006,28,95,275725,14,29,13,A,SIDING/CMNT 6.25 A.WHT/D.TAN,Y,2895006_275725,3/19/2012
2895007,28,95,275725,14,29,13,A,SIDING/CMNT 6.25X12' LINEN 602,Y,2895007_275725,3/3/2013
2895011,28,95,275725,14,29,13,A,SIDING/CMNT 6.25 H.CLY/N.CLY,Y,2895011_275725,12/12/2012
2895012,28,95,275725,14,29,13,A,SIDING/CMNT 6.25 WCKR/S.WCKR,Y,2895012_275725,3/19/2012
2895015,28,95,275725,14,29,13,A,SIDING/CMNT6.25 S.PLT/S.GRY,Y,2895015_275725,3/3/2013
2895016,28,95,275725,14,29,13,A,SIDING/CMNT 6.25X12'NAN GRY610,Y,2895016_275725,12/12/2012
2895017,28,95,275725,14,29,13,A,SIDING/CMNT 6.25X12' OLIVE 611,Y,2895017_275725,3/19/2012
2895019,28,95,275725,14,29,13,A,SIDING/CMNT 6.25X12' PEWTR 613,Y,2895019_275725,3/3/2013
2895020,28,95,275725,14,29,13,A,SIDING/CMNT6.25X12'CST BLU 614,Y,2895020_275725,12/12/2012
2895021,28,95,275725,14,29,13,A,SIDING/CMNT 6.25X12'AUT RED615,Y,2895021_275725,3/19/2012
2895022,28,95,275725,14,29,13,A,SIDING/CMNT 6.25X12' MAHGNY521,Y,2895022_275725,3/3/2013
2895023,28,95,275725,14,29,13,A,SIDING/CMNT 6.25X12' REDWOD522,Y,2895023_275725,12/12/2012
2895024,28,95,275725,14,29,13,A,SIDING/CMNT 6.25X12' CEDAR 523,Y,2895024_275725,3/19/2012
2895025,28,95,275725,14,29,13,A,SIDING/CMNT 6.25X12' MAPLE 524,Y,2895025_275725,3/3/2013
2895026,28,95,275725,14,29,13,A,SIDING/CMNT 6.25X12' SLATE 525,Y,2895026_275725,12/12/2012
2895027,28,95,275725,14,29,13,A,SIDING/CMNT6.25X12' EMERLD 526,Y,2895027_275725,3/19/2012
2895030,28,95,275725,14,29,13,A,"SIDING/CMNT 6.25"" S.BRN. 029",Y,2895030_275725,3/3/2013
2895035,28,95,275725,14,29,13,A,"SIDING/CMNT 6.25"" HRTHSTN. 019",Y,2895035_275725,12/12/2012
2895040,28,95,275725,14,29,13,A,"SIDING/CMNT 6.25"" SUEDE 014",Y,2895040_275725,3/19/2012
2895045,28,95,275725,14,29,13,A,"SIDING/CMNT 6.25"" TAUPE. 617",Y,2895045_275725,3/19/2012
2895050,28,95,275725,14,29,13,A,"SIDING/CMNT 6.25"" CYPR. 042",Y,2895050_275725,3/3/2013
2895055,28,95,275725,14,29,13,A,"SIDING/CMNT 6.25"" FOREST 047",Y,2895055_275725,12/12/2012
2895060,28,95,275725,14,29,13,A,"SIDING/CMNT 6.25"" P.BLU. 027",Y,2895060_275725,3/19/2012
2895065,28,95,275725,14,29,13,A,"SIDING/CMNT 6.25"" F.STN. 097",Y,2895065_275725,3/3/2013
2895070,28,95,275725,14,29,13,A,"SIDING/CMNT 6.25"" G.GRY. 034",Y,2895070_275725,12/12/2012
2895075,28,95,275725,14,29,13,A,"SIDING/CMNT 6.25"" M.GLD. 618",Y,2895075_275725,3/19/2012
2895080,28,95,275725,14,29,13,A,"SIDING/CMNT 6.25"" L.MAP. 055",Y,2895080_275725,3/3/2013
2897001,28,93,419200,2,21,5,A,"ENDCAP/BROWN RIGHT 5""",Y,2897001_419200,12/12/2012
2897003,28,93,419200,2,21,5,A,ELBOW/ALUM B WHITE,Y,2897003_419200,3/19/2012
2897004,28,93,419200,2,21,5,A,STRAP/DOWNSPOUT WHITE,Y,2897004_419200,3/3/2013
2897005,28,23,25420,7,1,2,A,BLOCK/METER 15-1/2X16-1/2,Y,2897005_25420,12/12/2012
2897006,28,93,419200,2,21,5,A,"ENDCAP/WHITE LEFT 5""",Y,2897006_419200,3/19/2012
2897007,28,93,419200,2,21,5,A,"CORNER/OUTSIDE WHITE ALUM 5""",Y,2897007_419200,3/3/2013
2897036,28,22,525505,7,1,8,A,SIDING/VERTICAL D5-BROWNSTONE,Y,2897036_525505,12/12/2012
2897036,28,22,525510,8,3,30,A,SIDING/VERTICAL D5-BROWNSTONE,Y,2897036_525510,3/19/2012
2897036,28,22,525515,1,3,2,A,SIDING/VERTICAL D5-BROWNSTONE,Y,2897036_525515,3/3/2013
2897181,28,93,419210,1,6,4,A,BROWN ALUMINUM INSIDE,Y,2897181_419210,12/12/2012
2897191,28,93,419210,1,6,4,A,"7"" SPIKE WHITE",Y,2897191_419210,3/19/2012
2897404,28,10,525505,7,1,8,A,"CHANNEL/J 1-5/8""X12' STD.FR.WH",Y,2897404_525505,3/19/2012
2897441,28,41,275725,14,29,13,A,CEDAR SHINGLES WRC SPC ONLY,Y,2897441_275725,3/3/2013
2897450,28,40,922950,14,7,4,A,3/4X10 WEST RED CEDAR CLAPBOAR,Y,2897450_922950,12/12/2012
2897451,28,40,922950,14,7,4,A,3/4X8 WEST RED CEDAR CLAPBOARB,Y,2897451_922950,3/19/2012
29770,66,70,715900,7,3,6,A,#ACETONE/1L 13-261,Y,29770_715900,3/3/2013
29770,66,70,998946,0,0,0,A,#ACETONE/1L 13-261,Y,29770_998946,12/12/2012
29906,66,42,129515,7,7,4,A,(+)#SEALANT/ACOUSTIC 300ML,Y,29906_129515,3/19/2012
29906,66,42,998946,0,0,0,A,(+)#SEALANT/ACOUSTIC 300ML,Y,29906_998946,3/3/2013
3010026,64,68,761610,7,7,14,A,#PATCH/BLACKTOP 30KG (60 LB),Y,3010026_761610,12/12/2012
3010026,64,68,998946,0,0,0,A,#PATCH/BLACKTOP 30KG (60 LB),Y,3010026_998946,3/19/2012
3010536,69,15,798343,51,19,0,A,#TUB/LNDRY/ALL-IN-ONE/GRANITE,Y,3010536_798343,3/3/2013
3010536,69,15,998946,0,0,0,A,#TUB/LNDRY/ALL-IN-ONE/GRANITE,Y,3010536_998946,12/12/2012
3011160,69,12,775850,21,15,36,A,SHOWERSTALL/32X32 WHITE,Y,3011160_775850,3/19/2012
30300,64,32,820715,7,6,9,A,#SEALER/BIN 473ML,Y,30300_820715,3/3/2013
30300,64,32,998946,0,0,0,A,#SEALER/BIN 473ML,Y,30300_998946,12/12/2012
3030011,71,67,760550,7,8,8,A,"FIRE/BRICK #9560 9X4.5X2.5""",Y,3030011_760550,3/19/2012
305250,68,26,820382,7,25,28,A,#VAPOR BARRIER/1GANG POLY VB1,Y,305250_820382,3/3/2013
305250,68,26,998946,0,0,0,A,#VAPOR BARRIER/1GANG POLY VB1,Y,305250_998946,12/12/2012
306977,68,40,752110,14,41,10,A,#PVC CEMENT W/DAUBER 473MLML,Y,306977_752110,3/19/2012
306977,68,40,998946,0,0,0,A,#PVC CEMENT W/DAUBER 473MLML,Y,306977_998946,3/19/2012
306977,68,40,999210,7,0,4,A,#PVC CEMENT W/DAUBER 473MLML,Y,306977_999210,3/3/2013
308056,71,30,356850,14,4,4,A,"#GALV THIMBLE 7""",Y,308056_356850,12/12/2012
308056,71,30,998946,0,0,0,A,"#GALV THIMBLE 7""",Y,308056_998946,3/19/2012
308056,71,30,999210,7,0,4,A,"#GALV THIMBLE 7""",Y,308056_999210,3/3/2013
308072,71,30,356850,14,4,4,A,"#BLACK MATT/CAP 8""",Y,308072_356850,12/12/2012
308072,71,30,998946,0,0,0,A,"#BLACK MATT/CAP 8""",Y,308072_998946,3/19/2012
308072,71,30,999210,7,0,4,A,"#BLACK MATT/CAP 8""",Y,308072_999210,3/3/2013
308270,71,30,356850,14,4,4,A,"#BLACK MATT/CAP 6""",Y,308270_356850,12/12/2012
308270,71,30,998946,0,0,0,A,"#BLACK MATT/CAP 6""",Y,308270_998946,3/19/2012
308270,71,30,999210,7,0,4,A,"#BLACK MATT/CAP 6""",Y,308270_999210,3/3/2013
308387,71,30,356850,14,4,4,A,"#GALV THIMBLE 6""",Y,308387_356850,12/12/2012
308387,71,30,998946,0,0,0,A,"#GALV THIMBLE 6""",Y,308387_998946,3/19/2012
308387,71,30,999210,7,0,4,A,"#GALV THIMBLE 6""",Y,308387_999210,3/3/2013
308551,71,30,356850,14,4,4,A,"#BLACK MATT/CAP 7""",Y,308551_356850,12/12/2012
308551,71,30,998946,0,0,0,A,"#BLACK MATT/CAP 7""",Y,308551_998946,3/19/2012
308551,71,30,999210,7,0,4,A,"#BLACK MATT/CAP 7""",Y,308551_999210,3/3/2013
308924,71,30,356850,14,4,4,A,"#GALV THIMBLE 8""",Y,308924_356850,12/12/2012
308924,71,30,998946,0,0,0,A,"#GALV THIMBLE 8""",Y,308924_998946,3/19/2012
308924,71,30,999210,7,0,4,A,"#GALV THIMBLE 8""",Y,308924_999210,3/19/2012
3113768,71,65,558199,21,18,0,A,##BLOWER FOR CABINET WOODSTOVE,Y,3113768_558199,3/3/2013
3113768,71,65,998946,0,0,0,A,##BLOWER FOR CABINET WOODSTOVE,Y,3113768_998946,12/12/2012
